Unnamed: 0,@form,lemma_1,lemma_2,lemma_3,lemma_4,lemma_5,lemma_6,lemma_7,lemma_8,lemma_9,lemma_10,lemma_11,lemma_12,lemma_13,lemma_14,lemma_15,lemma_16,lemma_17,lemma_18,lemma_19,lemma_20,postag_1,postag_2,postag_3,postag_4,postag_5,postag_6,postag_7,postag_8
23619,ἀρετὰς,ἀρετή,,,,,,,,,,,,,,,,,,,,n-p---fa-,,,,,,,
17669,ἀρετὴ,ἀρετή,,,,,,,,,,,,,,,,,,,,n-s---fn-,,,,,,,
23662,ἀρετὴν,ἀρετή,,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
24,ἀρετᾷ,ἀρετάω,,,,,,,,,,,,,,,,,,,,v3spia---,,,,,,,
15291,ἀρετῆς,  ,ἀρετή,,,,,,,,,,,,,,,,,,,n-s---fg-,,,,,,,
18777,ἀρετῇ,ἀρετή,,,,,,,,,,,,,,,,,,,,n-s---fd-,,,,,,,
19896,ἀρεῖ,αἴρω,ἀρέομαι,,,,,,,,,,,,,,,,,,,v2spie---,v3sfia---,,,,,,
16923,ἀρηίφατοι,ἀρείφατος,ἀρηίφατος,,,,,,,,,,,,,,,,,,,a-p---mn-,,,,,,,
16815,ἀρθέντος,αἴρω,ἀραρίσκω,,,,,,,,,,,,,,,,,,,v-sappmg-,,,,,,,
24006,ἀρθείς,αἴρω,ἀραρίσκω,,,,,,,,,,,,,,,,,,,v-sappmn-,,,,,,,
24050,ἀρθεὶς,αἴρω,ἀραρίσκω,,,,,,,,,,,,,,,,,,,v-sappmn-,,,,,,,
20423,ἀρθεῖσαν,αἴρω,ἀίρω,,,,,,,,,,,,,,,,,,,v-sappfa-,,,,,,,
2670,ἀρθῆναι,αἴρω,ἀίρω,,,,,,,,,,,,,,,,,,,v--anp---,,,,,,,
9994,ἀριθμὸν,ἀριθμός,,,,,,,,,,,,,,,,,,,,n-s---ma-,n-s---na-,,,,,,
2268,ἀριστέρ᾽,,ἀριστερός,,,,,,,,,,,,,,,,,,,a-p---na-,,,,,,,
16957,ἀριστείαις,ἀριστεία,ἀριστεῖα,,,,,,,,,,,,,,,,,,,n-p---fd-,,,,,,,
6938,ἀριστείοις,ἀριστεῖα,ἀριστεῖον,,,,,,,,,,,,,,,,,,,n-p---nd-,,,,,,,
6962,ἀριστείων,ἀριστεῖα,ἀριστεῖον,ἄριστεῖον,,,,,,,,,,,,,,,,,,n-p---ng-,,,,,,,
13737,ἀριστερά,  ,ἀριστερά,ἀριστερός,,,,,,,,,,,,,,,,,,a-p---na-,,,,,,,
2271,ἀριστερὰ,,ἀριστερός,,,,,,,,,,,,,,,,,,,a-p---na-,,,,,,,
22550,ἀριστερᾷ,ἀριστερά,ἀριστερός,,,,,,,,,,,,,,,,,,,a-s---fd-,,,,,,,
15151,ἀριστεύει,ἀριστεύω,ἀριστεύω (pres. 3s “si distingue valorosamente”),,,,,,,,,,,,,,,,,,,v3spia---,,,,,,,
6965,ἀριστεῖα,ἀριστεῖα,ἀριστεῖον,ἀριστεῖος,,,,,,,,,,,,,,,,,,a-p---na-,n-p---na-,,,,,,
4239,ἀριστεῖον,ἀριστεῖα,ἀριστεῖον,ἀριστεῖος,ἄριστον (o ἄριστεῖον? in LSJ: ἄριστεῖον) ,,,,,,,,,,,,,,,,,a-s---ma-,n-s---nn-,,,,,,
17140,ἀριστεῖς,ἀριστεύς,ἀριστεῖα,,,,,,,,,,,,,,,,,,,n-p---ma-,,,,,,,
25999,ἀριστοκρατεῖσθαι,ἀριστοκρατέομαι,,,,,,,,,,,,,,,,,,,,v--pne---,,,,,,,
6712,ἀριστοποιεῖσθαι,ἀριστοποιέομαι,ἀριστοποιέω,,,,,,,,,,,,,,,,,,,v--pne---,,,,,,,
22643,ἀριστοποιησαμένους,ἀριστοποιέομαι,ἀριστοποιέω,,,,,,,,,,,,,,,,,,,v-papmma-,,,,,,,
22639,ἀριστοποιουμένοις,ἀριστοποιέομαι,ἀριστοποιέω,,,,,,,,,,,,,,,,,,,v-pppemd-,,,,,,,
743,ἀριστοποιουμένους,,ἀριστοποιέω,,,,,,,,,,,,,,,,,,,v-pppema-,,,,,,,
13310,ἀριστῶν,ἀριστάω,ἄριστος,ἄριστος (gen. m. pl.?),,,,,,,,,,,,,,,,,,a-s---mg-,,,,,,,
18806,ἀρκέσειν,ἀρκέω,,,,,,,,,,,,,,,,,,,,v--fna---,,,,,,,
13270,ἀρκέων,ἀρκέω,ἀρκέω (part. pres. nom. m. “sufficiente”? Ion.),,,,,,,,,,,,,,,,,,,v-sppamn-,,,,,,,
8021,ἀρκούμενος,ἀρκέω,,,,,,,,,,,,,,,,,,,,v-sppemn-,,,,,,,
6732,ἀρκούντως,ἀρκεόντως,ἀρκούντως,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
1863,ἀρκοῦν,ἀρκέω,,,,,,,,,,,,,,,,,,,,v-sppann-,,,,,,,
6385,ἀρκτοῦρον,ἄρκτος,Ἀρκτοῦρος,,,,,,,,,,,,,,,,,,,n-s---ma-,,,,,,,
13123,ἀρνέεσθαι,ἀρνέομαι,ἀρνέομαι (inf.),,,,,,,,,,,,,,,,,,,v--pne---,,,,,,,
13665,ἀρνείοισι,ἀρνεῖος (dat. m. pl. “carne di montone”?),ἄρνειος,,,,,,,,,,,,,,,,,,,a-p---nd-,,,,,,,
7869,ἀρξάμενοι,ἄρχω,ἄρχω (part. aor. med. pl.),,,,,,,,,,,,,,,,,,,v-papmmn-,,,,,,,
25080,ἀρξάμενον,ἄρχω,,,,,,,,,,,,,,,,,,,,v-sapmma-,,,,,,,
7492,ἀρξάμενος,ἄρχω,,,,,,,,,,,,,,,,,,,,v-sapmmn-,,,,,,,
25407,ἀρξάμενόν,ἄρχω,,,,,,,,,,,,,,,,,,,,v-sapmnn-,,,,,,,
25078,ἀρξάμενός,ἄρχω,,,,,,,,,,,,,,,,,,,,v-sapmmn-,,,,,,,
12099,ἀρξάσης,ἄρχω,ἄρχω (part. aor. f. gen.),,,,,,,,,,,,,,,,,,,v-sapafg-,,,,,,,
24890,ἀρξαμένω,ἄρχω,,,,,,,,,,,,,,,,,,,,v-dapmmn-,,,,,,,
10847,ἀροτῆρες,  ,ἀροτήρ,,,,,,,,,,,,,,,,,,,n-p---mn-,,,,,,,
847,ἀρρένων,,ἄρσην,,,,,,,,,,,,,,,,,,,a-p---mg-,n-p----g-,,,,,,
9125,ἀρρήτους,ἀρρήτος,ἄρρητος,,,,,,,,,,,,,,,,,,,a-p---fa-,,,,,,,
2882,ἀρρενικῶς,ἀρρενικός,ἀρρενικῶς,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
9803,ἀρρωδέων,  ,ἀρρωδέω,ἀρρωδέω (part. pres.),ὀρρωδέω,,,,,,,,,,,,,,,,,v-sppamn-,,,,,,,
6229,ἀρρωστοῦσαν,ἀρρωστέω,ἀρρωστεω,,,,,,,,,,,,,,,,,,,v-sppafa-,,,,,,,
2891,ἀρσενικῶς,ἀρρενικῶς,ἀρσενικός,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
1236,ἀρτάβας,ἀρτάβη,,,,,,,,,,,,,,,,,,,,n-p---fa-,,,,,,,
10836,ἀρτέαται,  ,ἀρτάω,ἀρτέομαι (ion. 3p “discendono” o “si preparano”?),,,,,,,,,,,,,,,,,,v3prip---,,,,,,,
23246,ἀρτίως,ἄρτιος,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
655,ἀρτοπώλισιν,,ἀρτόπωλις,,,,,,,,,,,,,,,,,,,n-p---fd-,,,,,,,
20500,ἀρχάς,ἀρχή,,,,,,,,,,,,,,,,,,,,n-p---fa-,,,,,,,
9642,ἀρχήν,ἀρχή,ἀρχή (acc. “fin dall’inizio”?),ἀρχήν,,,,,,,,,,,,,,,,,,d--------,n-s---fa-,n-s---ma-,,,,,
7860,ἀρχαίαν,ἀρχαῖος,,,,,,,,,,,,,,,,,,,,a-s---fa-,,,,,,,
11462,ἀρχαίην,ἀρχαῖος,ἀρχαῖος (f. acc. “antica”?),,,,,,,,,,,,,,,,,,,a-s---fa-,,,,,,,
21428,ἀρχαίους,ἀρχαῖος,,,,,,,,,,,,,,,,,,,,a-p---ma-,,,,,,,
8137,ἀρχαίων,ἀρχαῖος,,,,,,,,,,,,,,,,,,,,a-p---mg-,,,,,,,
23629,ἀρχαίως,ἀρχαῖος,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
18681,ἀρχαγέται,ἀρχαγέτης,ἀρχηγέτης,,,,,,,,,,,,,,,,,,,n-p---mn-,,,,,,,
18679,ἀρχαγέταις,ἀρχαγέτης,ἀρχηγέτης,,,,,,,,,,,,,,,,,,,n-p---md-,,,,,,,
18689,ἀρχαγέτας,ἀρχαγέτης,ἀρχηγέτης,,,,,,,,,,,,,,,,,,,n-p---ma-,,,,,,,
8239,ἀρχαιολογίαις,ἀρχαιολογία,,,,,,,,,,,,,,,,,,,,n-p---fd-,,,,,,,
7425,ἀρχαιολογίαν,ἀρχαιολογία,,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
14296,ἀρχαιολογεῖν,ἀρχαιολογέω,,,,,,,,,,,,,,,,,,,,,,,,,,,
9221,ἀρχαιολογουμένης,ἀρχαιολογέω,,,,,,,,,,,,,,,,,,,,v-sppefg-,,,,,,,
16197,ἀρχαιοπλούτων,ἀρχαιο-πλούσιος(?),ἀρχαιόπλουτος,,,,,,,,,,,,,,,,,,,a-p---mg-,,,,,,,
8282,ἀρχαιοπρεπεῖς,ἀρχαιοπρεπής,,,,,,,,,,,,,,,,,,,,a-p---ma-,,,,,,,
24163,ἀρχαιοτάτοις,ἀρχαῖος,,,,,,,,,,,,,,,,,,,,a-p---mds,,,,,,,
4059,ἀρχαιοτάτῳ,ἀρχαιότατος,ἀρχαῖος,,,,,,,,,,,,,,,,,,,a-s---nds,,,,,,,
24827,ἀρχαιρέσια,ἀρχαιρέσια,,,,,,,,,,,,,,,,,,,,n-p---na-,,,,,,,
21409,ἀρχαιρεσίαις,ἀρχαιρεσία,,,,,,,,,,,,,,,,,,,,n-p---fd-,,,,,,,
19944,ἀρχαιρεσίων,ἀρχαιρέσια,ἀρχαιρεσία,,,,,,,,,,,,,,,,,,,n-p---ng-,,,,,,,
10227,ἀρχαιότατον,ἀρχαῖος,ἀρχαῖος (superl.),,,,,,,,,,,,,,,,,,,a-s---nns,,,,,,,
8584,ἀρχαιότατός,ἀρχαιότατος,ἀρχαῖος,,,,,,,,,,,,,,,,,,,a-s---mns,,,,,,,
6874,ἀρχαιότητά,ἀρχαιότης,,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
6907,ἀρχαιότητα,ἀρχαιότης,,,,,,,,,,,,,,,,,,,,,,,,,,,
8842,ἀρχαϊκὸν,ἀρχαικός,ἀρχαϊκός,,,,,,,,,,,,,,,,,,,a-s---nn-,,,,,,,
7548,ἀρχαῖα,ἀρχαῖος,,,,,,,,,,,,,,,,,,,,a-p---na-,,,,,,,
11346,ἀρχαῖαι,ἀρχαῖος,,,,,,,,,,,,,,,,,,,,a-p---fn-,,,,,,,
7759,ἀρχαῖον,ἀρχαῖος,ἀρχαῖος (n. acc. “in origine”?),,,,,,,,,,,,,,,,,,,a-s---ma-,a-s---na-,a-s---nn-,,,,,
8124,ἀρχαῖος,ἀρχαῖος,,,,,,,,,,,,,,,,,,,,a-s---mn-,,,,,,,
18569,ἀρχαῖς,ἀρχή,,,,,,,,,,,,,,,,,,,,n-p---fd-,,,,,,,
8267,ἀρχαῖός,ἀρχαῖος,,,,,,,,,,,,,,,,,,,,a-s---mn-,,,,,,,
16442,ἀρχηγέτις,ἀρχηγέτης,ἀρχηγέτις,,,,,,,,,,,,,,,,,,,n-s---fn-,,,,,,,
25740,ἀρχθήσεται,ἄρχω,,,,,,,,,,,,,,,,,,,,v3sfip---,,,,,,,
5734,ἀρχιδίοις,ἀρχίδιον,ἀρχίδιος,,,,,,,,,,,,,,,,,,,n-p---nd-,,,,,,,
14233,ἀρχιερέων,ἀρχιέρεως,ἀρχιερεύς,,,,,,,,,,,,,,,,,,,n-p---mg-,,,,,,,
9238,ἀρχιερεῦσι,ἀρχιερεύς,,,,,,,,,,,,,,,,,,,,n-p---md-,,,,,,,
14394,ἀρχιερᾶσθαι,ἀρχιεράομαι,ἀρχιερατεύω,,,,,,,,,,,,,,,,,,,v--pne---,,,,,,,
25772,ἀρχική,ἀρχικός,,,,,,,,,,,,,,,,,,,,,,,,,,,
25746,ἀρχικὴ,ἀρχικός,,,,,,,,,,,,,,,,,,,,a-s---fn-,,,,,,,
15355,ἀρχιλῃστὴν,ἀρχιλῃστής,ἀρχιλῃστής (acc.m.sg. “capobrigante”),,,,,,,,,,,,,,,,,,,n-s---ma-,,,,,,,
25744,ἀρχιτέκτων,ἀρχιτέκτων,,,,,,,,,,,,,,,,,,,,n-s---mn-,,,,,,,
25737,ἀρχομένου,ἄρχω,,,,,,,,,,,,,,,,,,,,v-sppemg-,,,,,,,
25815,ἀρχομένους,ἄρχω,,,,,,,,,,,,,,,,,,,,v-pppema-,,,,,,,
25618,ἀρχομένων,ἄρχω,,,,,,,,,,,,,,,,,,,,v-pppemg-,v-pppeng-,,,,,,
25742,ἀρχόμενα,ἄρχω,,,,,,,,,,,,,,,,,,,,v-pppenn-,,,,,,,
25579,ἀρχόμενον,ἄρχω,,,,,,,,,,,,,,,,,,,,v-sppena-,v-sppenn-,,,,,,
25571,ἀρχόμενος,ἄρχω,,,,,,,,,,,,,,,,,,,,v-sppemn-,,,,,,,
25617,ἀρχόντων,ἄρχω,ἄρχων,,,,,,,,,,,,,,,,,,,v-pppamg-,v-pppang-,,,,,,
7826,ἀρχὰς,ἀρχή,ἀρχή (f. acc. pl.?),,,,,,,,,,,,,,,,,,,n-p---fa-,,,,,,,
21352,ἀρχὴ,ἀρχή,,,,,,,,,,,,,,,,,,,,n-s---fn-,,,,,,,
10690,ἀρχὴν,ἀρχή,ἀρχή (acc. “affatto”?),ἀρχήν,,,,,,,,,,,,,,,,,,d--------,n-s---fa-,,,,,,
11080,ἀρχὸντῶν,  ,ἄρχω,ἄρχω (forma un po’ corrotta? Forse ἀρχόντων?),,,,,,,,,,,,,,,,,,v-pppamg-,,,,,,,
8540,ἀρχῆθεν,ἀρχήθεν,ἀρχῆθεν,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
9707,ἀρχῆς,ἀρχή,,,,,,,,,,,,,,,,,,,,n-s---fg-,,,,,,,
10062,ἀρχῇ,ἀρχή,ἀρχή (dat. “al mio potere”),,,,,,,,,,,,,,,,,,,n-s---fd-,,,,,,,
15068,ἀρωμάτων,ἄρωμα,ἄρωμα1,,,,,,,,,,,,,,,,,,,n-p---ng-,,,,,,,
8065,ἀρότους,ἄροτος,,,,,,,,,,,,,,,,,,,,n-p---ma-,,,,,,,
13180,ἀρώμενοι,ἀράομαι,ἀράομαι (part. pres. nom. m. pl.? “invocando gli dei”? un passaggio incerto),,,,,,,,,,,,,,,,,,,v-pppemn-,,,,,,,
882,ἀρὰν,ἀρά,,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
16842,ἀρὰς,ἀρά,ἀρή,,,,,,,,,,,,,,,,,,,n-p---fa-,,,,,,,
10998,ἀρᾶσθαι,ἀράζω,ἀράομαι (inf. “pregare” in qualche contesto? O “imprecare”?),,,,,,,,,,,,,,,,,,,v--fnm---,,,,,,,
17817,ἀσάλευτον,ἀσάλευτος,,,,,,,,,,,,,,,,,,,,a-s---na-,,,,,,,
24323,ἀσέβειά,ἀσέβεια,,,,,,,,,,,,,,,,,,,,n-s---fn-,,,,,,,
24356,ἀσέβεια,ἀσέβεια,,,,,,,,,,,,,,,,,,,,,,,,,,,
17219,ἀσήμοις,ἄσημος,,,,,,,,,,,,,,,,,,,,a-p---md-,,,,,,,
7383,ἀσήμους,ἄσημος,,,,,,,,,,,,,,,,,,,,a-p---fa-,,,,,,,
21137,ἀσαλεύτως,ἀσάλευτος,ἀσαλεύτως,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
9197,ἀσαφὲς,ἀσαφής,,,,,,,,,,,,,,,,,,,,a-s---na-,,,,,,,
2163,ἀσβόλῳ,,ἄσβολος,,,,,,,,,,,,,,,,,,,a-s---md-,,,,,,,
1507,ἀσεβέστατον,,ἀσεβής,,,,,,,,,,,,,,,,,,,a-s---mas,,,,,,,
11559,ἀσεβήσαντες,ἀσεβέω,ἀσεβέω (part. aor. nom. pl.),,,,,,,,,,,,,,,,,,,v-papamn-,,,,,,,
4459,ἀσεβεῖν,ἀσεβέω,ἀσεβέω (inf.),,,,,,,,,,,,,,,,,,,v--pna---,,,,,,,
20389,ἀσεβημάτων,ἀσέβημα,ἀσεβῆμα,,,,,,,,,,,,,,,,,,,n-p---ng-,,,,,,,
3592,ἀσεβοῦσαν,ἀσεβέω,ἀσεβέω (part.),,,,,,,,,,,,,,,,,,,v-sppafa-,,,,,,,
21261,ἀσεβῶς,ἀσεβής,ἀσεβῶς,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
7181,ἀσελήνου,ἀσέληνος,ἀσελήνους,,,,,,,,,,,,,,,,,,,a-s---fg-,,,,,,,
23157,ἀσελγαίνῃ,ἀσελγαίνω,,,,,,,,,,,,,,,,,,,,v3spsa---,,,,,,,
23655,ἀσελγείας,ἀσέλγεια,,,,,,,,,,,,,,,,,,,,n-s---fg-,,,,,,,
23283,ἀσελγεστάτων,ἀσελγής,,,,,,,,,,,,,,,,,,,,a-p---ngs,,,,,,,
731,ἀσελγῶς,ἀσελγής,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
12249,ἀσθενέα,ἀσθενής,ἀσθενής (m. acc. sg. “debole”) ,,,,,,,,,,,,,,,,,,,a-p---nn-,,,,,,,
11234,ἀσθενέος,ἀσθενής,,,,,,,,,,,,,,,,,,,,a-s---ng-,,,,,,,
13839,ἀσθενές,ἀσθενής,ἀσθενής (n. acc./nom. sg.?),,,,,,,,,,,,,,,,,,,a-s---nn-,,,,,,,
11237,ἀσθενέστατον,ἀσθενής,,,,,,,,,,,,,,,,,,,,a-s---nns,,,,,,,
12029,ἀσθενέστερον,ἀσθενής,ἀσθενής (comp. n. nom.?),,,,,,,,,,,,,,,,,,,a-s---nnc,,,,,,,
15463,ἀσθενεστάτοις,ἀσθενής,ἀσθενής (superl. m. dat. pl.?),,,,,,,,,,,,,,,,,,,a-p---mds,,,,,,,
21,ἀσθενεστάτου,,ἀσθενής,,,,,,,,,,,,,,,,,,,a-s---mgs,,,,,,,
10679,ἀσθενὲς,ἀσθενής,ἀσθενής (n. sg. “debolmente”?),,,,,,,,,,,,,,,,,,,a-s---na-,,,,,,,
18562,ἀσθενὴς,ἀσθενής,,,,,,,,,,,,,,,,,,,,a-s---mn-,,,,,,,
25280,ἀσθενῶς,ἀσθενής,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
10224,ἀσινέων,ἀσινής,ἀσυνής? (raro: “indenni”? o ἀσινής “illesi”?),,,,,,,,,,,,,,,,,,,a-p---mg-,,,,,,,
6879,ἀσινεῖς,ἀσινής,ἀσυνής,,,,,,,,,,,,,,,,,,,a-p---mn-,,,,,,,
22101,ἀσκήμασι,ἀσκήμα,ἄσκημα,,,,,,,,,,,,,,,,,,,n-p---nd-,,,,,,,
26014,ἀσκεπτότερον,ἄσκεπτος,,,,,,,,,,,,,,,,,,,,a-s---nac,,,,,,,
22095,ἀσκεῖν,ἀσκέω,ἀσκεω,,,,,,,,,,,,,,,,,,,v--pna---,,,,,,,
22144,ἀσκεῖσθαι,ἀσκέω,ἀσκεω,,,,,,,,,,,,,,,,,,,v--pne---,,,,,,,
3500,ἀσκεῖτε,ἀσκέω,ἀσκεω,,,,,,,,,,,,,,,,,,,v2ppma---,,,,,,,
1913,ἀσκηθεῖσαν,ἀσκέω,,,,,,,,,,,,,,,,,,,,v-sappfa-,,,,,,,
526,ἀσκητοῖς,ἀσκητός,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,ἀσκητοῖσ᾽,ἀσκητός,,,,,,,,,,,,,,,,,,,,a-p---nd-,,,,,,,
19516,ἀσκητοῦ,ἀσκητής,ἀσκητός,,,,,,,,,,,,,,,,,,,n-s---mg-,,,,,,,
6724,ἀσκοῦσι,ἀσκέω,ἀσκεω,,,,,,,,,,,,,,,,,,,v-pppamd-,v3ppia---,,,,,,
15529,ἀσμένη,ἀσμένως (f. nom. ? “con gioia”),ἄσμενος,,,,,,,,,,,,,,,,,,,a-s---fn-,,,,,,,
25372,ἀσμένως,ἄσμενος,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
10728,ἀσπάζοντο,ἀσπάζομαι,ἀσπάζομαι (ion. impf. 3p),,,,,,,,,,,,,,,,,,,v3piie---,,,,,,,
12463,ἀσπίδος,ἀσπίς,ἀσπίς (gen. “di uno scudo”),,,,,,,,,,,,,,,,,,,n-s---fg-,,,,,,,
11808,ἀσπίσι,ἀσπίς,ἀσπίς (dat. pl.),,,,,,,,,,,,,,,,,,,n-p---fd-,,,,,,,
1964,ἀσπαζομένων,ἀσπάζομαι,,,,,,,,,,,,,,,,,,,,v-pppemg-,,,,,,,
10394,ἀσπαῖρόν,  ,ἀσπαίρω,ἀσπαίρω (part.?),,,,,,,,,,,,,,,,,,v-sppana-,,,,,,,
3312,ἀσσοτέρα,ἀσσός (forma poet./rara),ἄγχι,,,,,,,,,,,,,,,,,,,a-s---fnc,,,,,,,
16977,ἀσταί,ἀστή,ἄστυ,,,,,,,,,,,,,,,,,,,n-p---fv-,,,,,,,
16488,ἀσταῖς,ἀστή,ἀσταί (o: ἀστῐ́α ? Più probabile ἀστή “cittadina”),,,,,,,,,,,,,,,,,,,n-p---fd-,,,,,,,
2518,ἀστεία,ἀστείος,ἀστεῖος,,,,,,,,,,,,,,,,,,,a-s---fn-,,,,,,,
2796,ἀστεῖον,ἀστείος,ἀστεῖος,,,,,,,,,,,,,,,,,,,a-s---na-,,,,,,,
2529,ἀστεῖός,ἀστείος,ἀστεῖος,,,,,,,,,,,,,,,,,,,a-s---mn-,,,,,,,
7887,ἀστοῖς,ἀστός,,,,,,,,,,,,,,,,,,,,n-p---md-,,,,,,,
18151,ἀστράτευτον,ἀστράτευτος,,,,,,,,,,,,,,,,,,,,a-s---ma-,,,,,,,
17619,ἀστραγάλοις,ἀστράγαλος,,,,,,,,,,,,,,,,,,,,n-p---md-,,,,,,,
13258,ἀστυγείτονας,ἀστυγείτων,ἀστυγείτων (acc. pl. “i vicini di città”),,,,,,,,,,,,,,,,,,,a-p---ma-,,,,,,,
21022,ἀστυγειτόνων,ἀστυγείτων,ἀστυγειτον,,,,,,,,,,,,,,,,,,,a-p---mg-,,,,,,,
11870,ἀστὴ,ἀστή,ἀστός (f. “di condizione libera”?),,,,,,,,,,,,,,,,,,,n-s---fn-,,,,,,,
3627,ἀστὴν,ἀστή,ἀστός,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
11873,ἀστὸς,ἀστός,ἀστός (m. “cittadino”?),,,,,,,,,,,,,,,,,,,n-s---mn-,,,,,,,
6123,ἀστῆς,ἀστή,ἀστός,,,,,,,,,,,,,,,,,,,n-s---fg-,,,,,,,
6121,ἀστῶν,ἀστή,ἀστός,,,,,,,,,,,,,,,,,,,n-p---fg-,,,,,,,
17577,ἀσυμπαθέσι,ἀσυμπαθής,,,,,,,,,,,,,,,,,,,,a-p---md-,,,,,,,
19485,ἀσυνδήλους,ἀσυνδήλος,ἀσύνδηλος,,,,,,,,,,,,,,,,,,,a-p---ma-,,,,,,,
25572,ἀσυνθέτων,ἀσύνθετος,,,,,,,,,,,,,,,,,,,,a-p---ng-,,,,,,,
11999,ἀσφάλτου,ἀσφαλτος,ἄσφαλτον,ἄσφαλτος,,,,,,,,,,,,,,,,,,n-s---ng-,,,,,,,
11980,ἀσφάλτῳ,ἀσφαλτος,ἀσφαλτός,ἄσφαλτος,,,,,,,,,,,,,,,,,,n-s---fd-,,,,,,,
10687,ἀσφαλέστατα,ἀσφαλής,ἀσφαλής (superl. avv.),ἀσφαλής (superl. n. pl. “le cose più sicure”),,,,,,,,,,,,,,,,,,a-p---nas,a-p---nns,,,,,,
22380,ἀσφαλέστατον,ἀσφαλέστατος,ἀσφαλής,,,,,,,,,,,,,,,,,,,a-s---nns,,,,,,,
20771,ἀσφαλίζονται,ἀσφαλίζομαι,ἀσφαλίζω,,,,,,,,,,,,,,,,,,,v3ppie---,,,,,,,
19609,ἀσφαλίσηται,ἀσφαλίζομαι,ἀσφαλίζω,,,,,,,,,,,,,,,,,,,v3sase---,,,,,,,
20602,ἀσφαλισάμενοι,ἀσφαλίζομαι,ἀσφαλίζω,,,,,,,,,,,,,,,,,,,v-papemn-,,,,,,,
19692,ἀσφαλισάμενος,ἀσφαλίζομαι,ἀσφαλίζω,,,,,,,,,,,,,,,,,,,v-sapemn-,,,,,,,
25927,ἀσφαλὲς,ἀσφαλής,,,,,,,,,,,,,,,,,,,,a-s---nn-,,,,,,,
24307,ἀσφαλῶς,ἀσφαλής,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
18454,ἀσχολίας,ἀσχολία,,,,,,,,,,,,,,,,,,,,n-p---fa-,,,,,,,
6715,ἀτάκτως,ἀτάκτως,ἄτακτος,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
19379,ἀτέχνως,ἀτέχνως,ἄτεχνος,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
18607,ἀτίμοις,ἀτίμος,ἄτιμος,,,,,,,,,,,,,,,,,,,a-p---nd-,,,,,,,
20079,ἀτειχίστους,ἀτείχιστος,ἀτεῖχιστος,,,,,,,,,,,,,,,,,,,a-p---fa-,,,,,,,
12387,ἀτελέες,ἀτελής,ἀτελής (f. nom. pl. “incomplete”?),,,,,,,,,,,,,,,,,,,a-p---nn-,,,,,,,
6457,ἀτελείας,ἀτέλεια,,,,,,,,,,,,,,,,,,,,n-p---fa-,,,,,,,
13787,ἀτελείην,ἀτέλεια,ἀτέλειος,,,,,,,,,,,,,,,,,,,a-s---fa-,,,,,,,
25730,ἀτελοῦς,ἀτελής,,,,,,,,,,,,,,,,,,,,a-s---ng-,,,,,,,
18474,ἀτερπέστατον,ἀτερπής,,,,,,,,,,,,,,,,,,,,a-s---nas,,,,,,,
19318,ἀτιμίαν,ἀτιμία,,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
22264,ἀτιμοτέραν,ἀτιμότερος,ἄτιμος,,,,,,,,,,,,,,,,,,,a-s---fac,,,,,,,
24599,ἀτιμοῦν,ἀτιμόω,,,,,,,,,,,,,,,,,,,,v--pna---,,,,,,,
24086,ἀτιμοῦνταί,ἀτιμάω,,,,,,,,,,,,,,,,,,,,v3ppie---,,,,,,,
16336,ἀτιμώσειεν,ἀτιμάζω,ἀτιμόω,,,,,,,,,,,,,,,,,,,v3saoa---,,,,,,,
23391,ἀτιμώσετε,ἀτιμόω,,,,,,,,,,,,,,,,,,,,v2pfia---,,,,,,,
23634,ἀτιμῶν,ἀτιμάω,,,,,,,,,,,,,,,,,,,,v-sppamn-,,,,,,,
15348,ἀτονώτερον,ἀτονέω? (comp. adv? “meno energico nel regno”),ἄτονος,,,,,,,,,,,,,,,,,,,a-s---mac,,,,,,,
14874,ἀτονώτερος,ἀτονώτερος,ἄτονος,,,,,,,,,,,,,,,,,,,a-s---mnc,,,,,,,
17155,ἀτοξεύτους,ἀτοξεύτος,ἀτόξευτος,,,,,,,,,,,,,,,,,,,a-p---fa-,,,,,,,
4806,ἀτοπωτάτων,ἄτοπος,ἄτοπος (superl.),,,,,,,,,,,,,,,,,,,a-p---ngs,,,,,,,
