Unnamed: 0,@form,lemma_1,lemma_2,lemma_3,lemma_4,lemma_5,lemma_6,lemma_7,lemma_8,lemma_9,lemma_10,lemma_11,lemma_12,lemma_13,lemma_14,lemma_15,lemma_16,lemma_17,lemma_18,lemma_19,lemma_20,postag_1,postag_2,postag_3,postag_4,postag_5,postag_6,postag_7,postag_8
9062,προστίθεται,προστίθημι,,,,,,,,,,,,,,,,,,,,v3spie---,,,,,,,
5672,προστίθημι,προστίθημι,,,,,,,,,,,,,,,,,,,,v1spia---,,,,,,,
15539,προστίθησι,προστίθημι,,,,,,,,,,,,,,,,,,,,v3spia---,,,,,,,
19445,προστίθησιν,προστίθημι,,,,,,,,,,,,,,,,,,,,v3spia---,,,,,,,
20369,προστίμων,,πρόστιμον,,,,,,,,,,,,,,,,,,,v3piia---,,,,,,,
14324,προσταγμάτων,,πρόσταγμα,,,,,,,,,,,,,,,,,,,n-p---ng-,,,,,,,
21421,προστασίᾳ,προστασία,,,,,,,,,,,,,,,,,,,,n-s---fd-,,,,,,,
19519,προστατεῖν,,προστατέω,,,,,,,,,,,,,,,,,,,v--pna---,,,,,,,
15885,προσταττόμενον,προστάσσω,,,,,,,,,,,,,,,,,,,,v-sppena-,,,,,,,
20279,προστατῶν,,προστατέω,,,,,,,,,,,,,,,,,,,v-sppamn-,,,,,,,
15038,προσταχθέντα,,προστάσσω,,,,,,,,,,,,,,,,,,,v-pappna-,,,,,,,
10487,προσταχθὲν,,προστάσσω,,,,,,,,,,,,,,,,,,,v-sappna-,,,,,,,
15925,προσταχθῆναι,προστάσσω,,,,,,,,,,,,,,,,,,,,v--anp---,,,,,,,
20776,προστεθέντων,προστίθημι,,,,,,,,,,,,,,,,,,,,v-pappng-,,,,,,,
17213,προστεθεῖσαι,προστίθημι,,,,,,,,,,,,,,,,,,,,v-pappfn-,,,,,,,
20670,προστηθίδια,,προστηθίδιος,,,,,,,,,,,,,,,,,,,a-p---na-,,,,,,,
20477,προστηθιδίων,,προστηθίδιος,,,,,,,,,,,,,,,,,,,a-p---ng-,,,,,,,
10763,προστησαμένους,προίστημι,,,,,,,,,,,,,,,,,,,,v-papmma-,,,,,,,
21642,προστιθέντες,προστίθημι,,,,,,,,,,,,,,,,,,,,v-pppamn-,,,,,,,
9347,προστιθέται,προστιθήμι,,,,,,,,,,,,,,,,,,,,,,,,,,,
7167,προστιθεμένων,προστίθημι,,,,,,,,,,,,,,,,,,,,v-pppemg-,,,,,,,
3425,προστιθεῖσα,,προστίθημι,,,,,,,,,,,,,,,,,,,v-sppafn-,,,,,,,
13017,προστιθεῖσι,προστίθημι,,,,,,,,,,,,,,,,,,,,v3ppia---,,,,,,,
15375,προστρέχοντες,προστρέχω,,,,,,,,,,,,,,,,,,,,v-pppamn-,,,,,,,
5809,προστὰς,,προίστημι,,,,,,,,,,,,,,,,,,,v-sapamn-,,,,,,,
24113,προστέτακται,προστάσσω,,,,,,,,,,,,,,,,,,,,,,,,,,,
2598,προσφάτως,,πρόσφατος,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
1310,προσφέρεσθαι,προσφέρω,,,,,,,,,,,,,,,,,,,,v--pne---,,,,,,,
15504,προσφέρων,προσφέρω,,,,,,,,,,,,,,,,,,,,v-sppamn-,,,,,,,
17497,προσφερόμενος,προσφέρω,,,,,,,,,,,,,,,,,,,,v-sppemn-,,,,,,,
11617,προσφιλέες,  ,προσφιλής,,,,,,,,,,,,,,,,,,,a-p---mn-,,,,,,,
10748,προσφιλεστάτῳ,  ,προσφιλής,,,,,,,,,,,,,,,,,,,a-s---mds,,,,,,,
20095,προσφιλονικήσαντες,,προσφιλονικέω,,,,,,,,,,,,,,,,,,,v-papamn-,,,,,,,
22711,προσφιλῶς,προσφιλής,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
14053,προσφορήσας,,προσφορέω,,,,,,,,,,,,,,,,,,,v-sapamn-,,,,,,,
13184,προσφυέως,προσφυής,προσφυής (avv. “adattamente”),,,,,,,,,,,,,,,,,,,d--------,,,,,,,
21292,προσχωννύντες, ,προσχωννύω (forma?),προσχώννυμι,,,,,,,,,,,,,,,,,,v-pppamn-,,,,,,,
25946,προσχώροις,πρόσχωρος,,,,,,,,,,,,,,,,,,,,a-p---md-,,,,,,,
5714,προσωμολογεῖτε,προσομολογέω,προσωμολογέω,,,,,,,,,,,,,,,,,,,v2piia---,,,,,,,
14868,προσωμολόγει,προσομολογέω,προσωμολογέω,,,,,,,,,,,,,,,,,,,v3siia---,,,,,,,
6950,προσωμολόγησαν,προσομολογέω,προσωμολογέω,,,,,,,,,,,,,,,,,,,v3paia---,,,,,,,
14820,προσωπεῖον,προσωπεῖον,πρόσωπον,,,,,,,,,,,,,,,,,,,n-s---na-,,,,,,,
8863,προσωτάτω,προσωτέρω,πρόσω,,,,,,,,,,,,,,,,,,,d-------s,,,,,,,
7956,προσωτέρω,προσωτέρω,πρός + ἑτέρῳ? (compar. “oltre”?),πρόσειμι (* “più da vicino”?)…,πρόσω,,,,,,,,,,,,,,,,,d--------,d-------c,,,,,,
18478,προσόδων,πρόσοδος,,,,,,,,,,,,,,,,,,,,n-p---fg-,,,,,,,
3185,προσόν,πρόσειμι,πρόσειμι1,,,,,,,,,,,,,,,,,,,v-sppana-,,,,,,,
5764,προσόνθ᾽,προσήκω,πρόσειμι1,,,,,,,,,,,,,,,,,,,v-pppana-,,,,,,,
5743,προσόντ᾽,προσέειμι,πρόσειμι1,,,,,,,,,,,,,,,,,,,v-pppana-,,,,,,,
24143,προσὸν,πρόσειμι,,,,,,,,,,,,,,,,,,,,v-sppana-,,,,,,,
3780,προσῄει,προσέρχομαι,προσέρχομαι (impf.),προἔρχομαι,πρόσειμι1,,,,,,,,,,,,,,,,,v3siia---,,,,,,,
6173,προσῄειν,προσέρχομαι,πρόσειμι,,,,,,,,,,,,,,,,,,,v3siia---,,,,,,,
9400,προσῄεσαν,προσέρχομαι,πρόσειμι1,,,,,,,,,,,,,,,,,,,v3piia---,,,,,,,
22482,προσῆγε,προάγω,προσάγω,,,,,,,,,,,,,,,,,,,v3siia---,,,,,,,
14446,προσῆγεν,προάγω,προσάγω,,,,,,,,,,,,,,,,,,,v3siia---,,,,,,,
20534,προσῆγον,προσάγω,προσήκω,,,,,,,,,,,,,,,,,,,v3piia---,,,,,,,
5998,προσῆκε,προσήκω,προσίημι,προσῆκω,,,,,,,,,,,,,,,,,,v3saia---,,,,,,,
4013,προσῆκεν,προσήκω,προσήκω (impf.),προσῆκω,,,,,,,,,,,,,,,,,,v3siia---,,,,,,,
4967,προσῆκον,προσήκω,προσήκω (part.),,,,,,,,,,,,,,,,,,,v-sppann-,,,,,,,
5755,προσῆν,προσήκω,προσῆκω,πρόσειμι,πρόσειμι1,,,,,,,,,,,,,,,,,v3siia---,,,,,,,
6175,προσῇσαν,προσέειμι,προσέρχομαι,προσᾴδω,προἔρχομαι,πρόσειμι,πρόσειμι1,,,,,,,,,,,,,,,v3piia---,,,,,,,
14913,προτέθνηκεν,προαποθνῄσκω,προθνήσκω,,,,,,,,,,,,,,,,,,,v3sria---,,,,,,,
10378,προτέρη,  ,πρότερος,,,,,,,,,,,,,,,,,,,a-s---fn-,,,,,,,
6822,προτέρημα,προτέρημα,πρότερημα,,,,,,,,,,,,,,,,,,,n-s---na-,n-s---nn-,,,,,,
10885,προτέρην,  ,πρότερος,,,,,,,,,,,,,,,,,,,a-s---fa-,,,,,,,
9606,προτέρους,πρότερος,,,,,,,,,,,,,,,,,,,,a-p---ma-,,,,,,,
20823,προτίθενται,προτίθημι,,,,,,,,,,,,,,,,,,,,,,,,,,,
11022,προτίθεσθαι,προτίθημι,προτίθημι (inf.),,,,,,,,,,,,,,,,,,,v--pne---,,,,,,,
13324,προτίθημι,προτίθημι,προτίθημι (1s? “io pongo”),,,,,,,,,,,,,,,,,,,v1spia---,,,,,,,
13597,προτείνων,προτείνω,προτείνω (part. pres. nom. m.),,,,,,,,,,,,,,,,,,,v-sppamn-,,,,,,,
11492,προτείνῃ,προτείνω,προτείνω (subj. 3s),,,,,,,,,,,,,,,,,,,v3sasa---,,,,,,,
14753,προτερήμασιν,"πλεονέκτημα (o ""προτέρημα""? In LSJ meno comune. Alternativa: ""προτέρημα"" - lemma)",προτέρημα,,,,,,,,,,,,,,,,,,,n-p---nd-,,,,,,,
20019,προτερήματι,προτέρημα,πρότερημα,,,,,,,,,,,,,,,,,,,n-s---nd-,,,,,,,
6792,προτερήσαντες,προτερέω,προτερέω (forma non comune; lemma “προερέω”? Qui assumiamo “προτερέω” = “prevalere”),προτερέω (forma poco attestata: intendiamo “primeggiare”),,,,,,,,,,,,,,,,,,v-papamn-,,,,,,,
6890,προτερήσας, lemma “προετρέχω” ? - prendiamo “υπερέχω / περιγιγνομαι” ??),προτερέω,προτερέω (forma non molto attestata,,,,,,,,,,,,,,,,,,v-sapamn-,,,,,,,
5193,προτερήσετε,προτερέω,"προτεραιόω (fut.2pl.? forma poco comune. Lett. ""non guadagnerete nulla""...)",,,,,,,,,,,,,,,,,,,v2pfia---,,,,,,,
10881,προτεραίῃ,  ,προτεραῖος,πρότερος (f. dat.),,,,,,,,,,,,,,,,,,a-s---fd-,,,,,,,
21163,προτερεῖν,προτερέω,προτερἐω,,,,,,,,,,,,,,,,,,,v--pna---,,,,,,,
21648,προτερημάτων,προτέρημα,,,,,,,,,,,,,,,,,,,,n-p---ng-,,,,,,,
9193,προτεροῦσα,προτερέω,,,,,,,,,,,,,,,,,,,,v-sppafn-,,,,,,,
11023,προτιθέαται,προτίθημι,προτίθημι (3s med.),προτίθημι (3s),,,,,,,,,,,,,,,,,,v3ppie---,,,,,,,
21599,προτιθέμεθα,προτίθημι,,,,,,,,,,,,,,,,,,,,v1ppie---,,,,,,,
1130,προτιθέμενος,προστίθημι,,,,,,,,,,,,,,,,,,,,v-sapmmn-,,,,,,,
24670,προτιθέντες,προτίθημι,,,,,,,,,,,,,,,,,,,,v-papamn-,,,,,,,
11046,προτιθεῖ,προσθέω,προτίθημι (3s),,,,,,,,,,,,,,,,,,,v3spia---,,,,,,,
21547,προτροπάδην,προτροπάδην,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
25237,προτυχοῦσιν,προτυγχάνω,,,,,,,,,,,,,,,,,,,,v-papamd-,,,,,,,
5873,προυβαλόμην,προβάλλω,,,,,,,,,,,,,,,,,,,,,,,,,,,
25403,προυκάθητο,προκάθημαι,,,,,,,,,,,,,,,,,,,,v3siim---,,,,,,,
14226,προυκαλέσατο,προκαλέομαι,προκαλέω,,,,,,,,,,,,,,,,,,,v3saim---,,,,,,,
14667,προυνόησεν,προνοέω,προνοοῦμαι,,,,,,,,,,,,,,,,,,,v3saia---,,,,,,,
5987,προυξένεις,προξενέω,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,προυπογράφειν,προυπογράφω,,,,,,,,,,,,,,,,,,,,v--pna---,,,,,,,
19980,προυργιαίτερον,προυργιαίος,προυργιαίως,προὔργου,,,,,,,,,,,,,,,,,,a-s---na-,a-s---nac,,,,,,
22216,προυφαίνετο,προφαινω,πρό-ὑφαίνω,,,,,,,,,,,,,,,,,,,v3siie---,,,,,,,
19910,προφαινομένας,προφαίνω,προφαινομαι,,,,,,,,,,,,,,,,,,,v-pppefa-,,,,,,,
21715,προφαινομένης,προφαίνω,προφαινω,,,,,,,,,,,,,,,,,,,v-sppefg-,,,,,,,
19594,προφαινόμενα,προφαίνομαι,προφαίνω,,,,,,,,,,,,,,,,,,,v-pppena-,,,,,,,
22051,προφανείη,προφαίνομαι,προφαίνω,,,,,,,,,,,,,,,,,,,v3saop---,,,,,,,
21486,προφανὲς,προφανής,,,,,,,,,,,,,,,,,,,,a-s---nn-,,,,,,,
19974,προφανῶς,προφανής,προφανῶς,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
23211,προφερεῖς,προφερής,,,,,,,,,,,,,,,,,,,,a-p---mn-,,,,,,,
20464,προφερομένου,προσφέρω,προφέρω,,,,,,,,,,,,,,,,,,,v-sppemg-,,,,,,,
17127,προφυλάκων,προφυλακή,πρόφυλαξ,,,,,,,,,,,,,,,,,,,n-p---mg-,,,,,,,
14205,προφῆται,προφάω,προφήτης,,,,,,,,,,,,,,,,,,,v3spie---,,,,,,,
19746,προχείρως,προχείρως,πρόχειρος,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
21656,προχειρίζονται,προχειρίζω,,,,,,,,,,,,,,,,,,,,v3ppie---,,,,,,,
21505,προχειρισάμενοι,προχειρίζω,,,,,,,,,,,,,,,,,,,,v-papmmn-,,,,,,,
23114,προχειροτονεῖν,προχειροτονέω,,,,,,,,,,,,,,,,,,,,v--pna---,,,,,,,
22420,προχοΐδας,προχοΐς,προχοίς,,,,,,,,,,,,,,,,,,,n-p---fa-,,,,,,,
4628,προϊέμενοι,προίημι,προίημι (part.),,,,,,,,,,,,,,,,,,,v-pppmmn-,,,,,,,
14378,προϊέναι,προέρχομαι,προίημι,πρόειμι,πρόειμι1,,,,,,,,,,,,,,,,,v--pna---,,,,,,,
13084,προϊέντα,προίημι,προίημι (part. pres. acc. n. pl.? “offrendo i beni”?),,,,,,,,,,,,,,,,,,,v-sppama-,,,,,,,
5817,προϊδέσθαι,προεῖδον,προοράω,,,,,,,,,,,,,,,,,,,v--anm---,,,,,,,
19891,προϊδόμενον,προεῖδον,προοράω,,,,,,,,,,,,,,,,,,,v-sapmna-,,,,,,,
23569,προϊδόμενος,προοράω,,,,,,,,,,,,,,,,,,,,v-sapmmn-,,,,,,,
24048,προϊδόντες,προοράω,,,,,,,,,,,,,,,,,,,,v-papamn-,,,,,,,
14254,προϊδὼν,προεῖδον,προοράω,,,,,,,,,,,,,,,,,,,v-sapamn-,,,,,,,
25781,προϊοῦσα,πρόειμι,,,,,,,,,,,,,,,,,,,,v-sppafn-,,,,,,,
24045,προϊστάμενος,προίστημι,,,,,,,,,,,,,,,,,,,,v-sppemn-,,,,,,,
14202,προϊστορηθέντα,προιστορέω,προϊστορέω,,,,,,,,,,,,,,,,,,,v-pappna-,,,,,,,
6883,προϊστορημένοις,προιστορέω,πρό-ἱστορέω,,,,,,,,,,,,,,,,,,,v-prpend-,,,,,,,
21606,προϊστορημένων,προϊστορέω,πρό-ἱστορέω,,,,,,,,,,,,,,,,,,,v-prpeng-,,,,,,,
9601,προϊσχομένων,προίσχω,προϊσχίζω,,,,,,,,,,,,,,,,,,,v-pppemg-,,,,,,,
14447,προϊόντα,προβαίνω,πρόειμι1,,,,,,,,,,,,,,,,,,,v-sppama-,,,,,,,
24682,προϊόντες,πρόειμι,,,,,,,,,,,,,,,,,,,,v-pppamn-,,,,,,,
14436,προϊόντι,προΐημι,προϊόν,πρόειμι,πρόειμι1,,,,,,,,,,,,,,,,,v-sppamd-,,,,,,,
23016,προϊόντος,πρόειμι,,,,,,,,,,,,,,,,,,,,v-sppamg-,v-sppang-,,,,,,
19948,προϊόντων,προΐημι,πρόειμι2,,,,,,,,,,,,,,,,,,,v-pppamg-,,,,,,,
25100,προϊών,πρόειμι,,,,,,,,,,,,,,,,,,,,v-sppamn-,,,,,,,
21308,προϊὼν,προΐημι,προέρχομαι,προιέναι,πρόειμι,πρόειμι1,πρόειμι2,,,,,,,,,,,,,,,v-sppamn-,,,,,,,
19952,προϋπάρχοντι,προυπάρχω,προϋπάρχω,,,,,,,,,,,,,,,,,,,v-sppamd-,,,,,,,
7088,προϋπάρχουσαν,προυπάρχω,προϋπάρχω,,,,,,,,,,,,,,,,,,,v-sppafa-,,,,,,,
19946,προϋπάρχων,προυπάρχω,προϋπάρχω,,,,,,,,,,,,,,,,,,,v-sppamn-,,,,,,,
20603,προϋπαρχόντων,προυπάρχω,προϋπάρχω,,,,,,,,,,,,,,,,,,,v-pppang-,,,,,,,
5736,προϋπηργμένων,προυπάρχω,προϋπηργμένος,προϋπηρετέω,,,,,,,,,,,,,,,,,,v-prpeng-,,,,,,,
22949,προόδῳ,πρόοδος,πρόοδος2,,,,,,,,,,,,,,,,,,,n-s---fd-,,,,,,,
14438,προύκειτο,προκείμαι,προτίθημι,πρόκειμαι,,,,,,,,,,,,,,,,,,v3siie---,,,,,,,
25446,προύλεγεν,προλέγω,,,,,,,,,,,,,,,,,,,,v3siia---,,,,,,,
25051,προύλεγον,προλέγω,,,,,,,,,,,,,,,,,,,,v3piia---,,,,,,,
14570,προύπτῳ, semplifichiamo “πρόδηλος”?),προύπτω (forma rara,πρόοπτος,,,,,,,,,,,,,,,,,,a-s---nd-,,,,,,,
19726,προύστησαν,προΐστημι,προίστημι,,,,,,,,,,,,,,,,,,,v3paia---,,,,,,,
20657,προύτεινε,προτίθημι,προτείνω,,,,,,,,,,,,,,,,,,,v3saia---,,,,,,,
24528,προύχων,προέχω,,,,,,,,,,,,,,,,,,,,v-sppamn-,,,,,,,
2743,προсенέγκασα,προσφέρω,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739,προсенεγκεῖν,προσφέρω,,,,,,,,,,,,,,,,,,,,,,,,,,,
5813,προὐβαλόμην,προβάλλω,,,,,,,,,,,,,,,,,,,,v1saim---,,,,,,,
6560,προὐκαλέσατο,προκαλέομαι,προκαλέω,,,,,,,,,,,,,,,,,,,v3saim---,,,,,,,
24419,προὐκαλεσάμην,προκαλέω,,,,,,,,,,,,,,,,,,,,v1saim---,,,,,,,
4500,προὐκαλεῖτο,προκαλέομαι (impf.mid.),προκαλέω,,,,,,,,,,,,,,,,,,,v3siie---,,,,,,,
24408,προὐκαλούμην,προκαλέω,,,,,,,,,,,,,,,,,,,,v1siie---,,,,,,,
24230,προὐνοησάμην,προνοέω,,,,,,,,,,,,,,,,,,,,v1saim---,,,,,,,
5927,προὐξένεις,προξενέω,,,,,,,,,,,,,,,,,,,,v2siia---,,,,,,,
6612,προὐξένησεν,προεκνέω,προυξενέω,,,,,,,,,,,,,,,,,,,v3saia---,,,,,,,
6107,προὐπηλάκισε,προπηλακίζω,προϋπηλακίζω,,,,,,,,,,,,,,,,,,,v3saia---,,,,,,,
3715,προὐπηλακίζετο,προπηλακίζω,προπηλακίζω (impf.),,,,,,,,,,,,,,,,,,,v3siie---,,,,,,,
5284,προὔδωκεν,προδίδωμι,προδίδωμι (3sg.aor.),,,,,,,,,,,,,,,,,,,v3saia---,,,,,,,
15874,προὔθεντο,προτίθημι,προτίθημι (aor.mid.3p),,,,,,,,,,,,,,,,,,,v3paim---,,,,,,,
16696,προὔκειντο,προκείμαι,πρόκειμαι,,,,,,,,,,,,,,,,,,,v3piie---,,,,,,,
5598,προὔλεγες,προλέγω,προλέγω1,,,,,,,,,,,,,,,,,,,v2siia---,,,,,,,
5248,προὔλεγον,προλέγω (1sg.impf.),προλέγω2,,,,,,,,,,,,,,,,,,,v1siia---,,,,,,,
1843,προὖπτον,,πρόοπτος,,,,,,,,,,,,,,,,,,,a-s---na-,,,,,,,
42,προῃρημένοι,,προαιρέω,,,,,,,,,,,,,,,,,,,v-prpemn-,,,,,,,
5333,προῃρούμην,,προαιρέω,,,,,,,,,,,,,,,,,,,v1siie---,,,,,,,
5663,προῄδει,προοιδάω,πρόοιδα,,,,,,,,,,,,,,,,,,,v3slia---,,,,,,,
5584,προῄδεις,προείδω,πρόοιδα,,,,,,,,,,,,,,,,,,,v2slia---,,,,,,,
5597,προῄδεσαν,προείδω,πρόοιδα,,,,,,,,,,,,,,,,,,,v3plia---,,,,,,,
15732,προῄδη,προεῖδον,πρόοιδα,,,,,,,,,,,,,,,,,,,v1slia---,,,,,,,
1208,προῄει,,,πρόειμι,,,,,,,,,,,,,,,,,,v3siia---,,,,,,,
393,προῄεσαν,,,πρόειμι,,,,,,,,,,,,,,,,,,v3piia---,,,,,,,
7380,προῄρημαι,προαιρέω,,,,,,,,,,,,,,,,,,,,v1srie---,,,,,,,
5940,προῄρηνται,,προαιρέω,,,,,,,,,,,,,,,,,,,v3prie---,,,,,,,
4844,προῄρηται,,,προαιρέω,,,,,,,,,,,,,,,,,,v3srie---,,,,,,,
21746,προῆγε,προάγω,,,,,,,,,,,,,,,,,,,,v3siia---,,,,,,,
22872,προῆλθε,προέρχομαι,πρόειμι,,,,,,,,,,,,,,,,,,,v3saia---,,,,,,,
15424,προῆλθεν,προέρχομαι,προέρχομαι (aor.3s),,,,,,,,,,,,,,,,,,,v3saia---,,,,,,,
7491,προῆλθον,προέρχομαι,,,,,,,,,,,,,,,,,,,,v3paia---,,,,,,,
2845,προῖκα,προίξ,προῖκα,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
24566,προῖκας,προίξ,,,,,,,,,,,,,,,,,,,,n-p---fa-,,,,,,,
1816,προῖκ᾽,προίξ,,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
4424,προῖκ’,προίξ,προῖξ,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
25952,προῳδοπεποιημένους,προοδοποιέω,,,,,,,,,,,,,,,,,,,,v-prpema-,,,,,,,
21994,προῴχετο,προέρχομαι,προοίχομαι,,,,,,,,,,,,,,,,,,,v3siie---,,,,,,,
5159,πρυτάνεων,πρυτάνις,πρύτανις,,,,,,,,,,,,,,,,,,,n-p---mg-,,,,,,,
16380,πρυτανείῳ,πρυτανεῖον,πρυτανῖον,,,,,,,,,,,,,,,,,,,n-s---nd-,,,,,,,
11293,πρυτανηίου,πρυτανήιον,πρυτανεῖον,,,,,,,,,,,,,,,,,,,n-s---ng-,,,,,,,
1706,πρωτίστῳ,,πρώτιστος,,,,,,,,,,,,,,,,,,,a-s---md-,,,,,,,
17670,πρωταγωνιστεῖ,πρωταγωνιστέω,,,,,,,,,,,,,,,,,,,,v3spia---,,,,,,,
5855,πρωτείου,πρώτειος,πρῶτος,,,,,,,,,,,,,,,,,,,a-s---ng-,,,,,,,
5897,πρωτείων,πρωτείον,πρωτεῖον,πρώτειος,πρῶτειον,πρῶτος,,,,,,,,,,,,,,,,a-p---ng-,n-p---ng-,,,,,,
18776,πρωτεῖον,πρωτεῖον,,,,,,,,,,,,,,,,,,,,n-s---na-,,,,,,,
17064,πρωτογόνου,πρωτόγονον,πρωτόγονος,,,,,,,,,,,,,,,,,,,n-s---ng-,,,,,,,
7920,πρωτογόνους,πρωτόγονος,,,,,,,,,,,,,,,,,,,,a-p---ma-,,,,,,,
2868,πρωτοπόρου,πρωτοπόρος,πρωτόπορος,,,,,,,,,,,,,,,,,,,a-s---fg-,,,,,,,
11480,πρόειπε,προεῖπον,προλέγω (imp. 2s),,,,,,,,,,,,,,,,,,,v2sama---,,,,,,,
21865,πρόετε,προίημι,πρόειμι,,,,,,,,,,,,,,,,,,,v2pama---,,,,,,,
10447,πρόθες,προτίθημι,προτίθημι (imper. aor.),,,,,,,,,,,,,,,,,,,v2sama---,,,,,,,
17649,πρόιθι,προίημι,πρόειμι1,,,,,,,,,,,,,,,,,,,v2spma---,,,,,,,
10420,πρόκατε,  ,πρόκα,πρόκατε,,,,,,,,,,,,,,,,,,d--------,,,,,,,
2922,πρόκειται,προκήμαι,προκείμαι,προκείμαι (3s “è fissato”),πρόκειμαι,,,,,,,,,,,,,,,,,v3spie---,,,,,,,
18737,πρόνοιαν,πρόνοια,,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
6057,πρόοιδεν,προοιδάω,πρόοιδα,,,,,,,,,,,,,,,,,,,v3sria---,,,,,,,
18071,πρόσγραψον,προγράφω,προσγράφω,,,,,,,,,,,,,,,,,,,v2sama---,,,,,,,
14654,πρόσεισιν,προσέρχομαι,πρόσειμι,πρόσειμι1,,,,,,,,,,,,,,,,,,v3spia---,,,,,,,
4822,πρόσεσθ’,προσέρχομαι (2pl.imperat.mid. con elisione?),πρόσειμι,,,,,,,,,,,,,,,,,,,v3spia---,,,,,,,
21280,πρόσεστι,πρόσειμι,πρόσειμι1,,,,,,,,,,,,,,,,,,,v3spia---,,,,,,,
23847,πρόσεστιν,πρόσειμι,,,,,,,,,,,,,,,,,,,,v3spia---,,,,,,,
6160,πρόσθε,πρόσθε,πρόσθε (avv. “prima d’ora”),πρόσθεν,,,,,,,,,,,,,,,,,,d--------,,,,,,,
14837,πρόσθεν,πρός,πρόσθεν,πρότερος,,,,,,,,,,,,,,,,,,d--------,,,,,,,
12759,πρόσοδον,πρόσοδος,πρόσοδος (f. acc. “la proposta”?),,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
8355,πρόσω,πορρω,πρόσω,πρόσω (avv. “non lontano”),,,,,,,,,,,,,,,,,,d--------,,,,,,,
18998,πρόσωπον,πρόσωπον,,,,,,,,,,,,,,,,,,,,n-s---na-,,,,,,,
24526,πρότερον,πρότερος,,,,,,,,,,,,,,,,,,,,a-s---mac,a-s---nac,,,,,,
13213,πρόφασιν,  ,πρόφασις,πρόφασις (f. acc.),,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
16282,πρόχειρα,πρόχειρον,πρόχειρος,,,,,,,,,,,,,,,,,,,a-p---nn-,n-p---na-,,,,,,
23642,πρόχειρον,πρόχειρον,πρόχειρος,,,,,,,,,,,,,,,,,,,n-s---nn-,,,,,,,
20478,πρώρρας,πρώρα,πρῳρα,,,,,,,,,,,,,,,,,,,n-s---fg-,,,,,,,
6314,πρώτας,πρότερος,πρῶτος,,,,,,,,,,,,,,,,,,,a-p---fa-,,,,,,,
24901,πρώτη,πρῶτος,,,,,,,,,,,,,,,,,,,,a-s---fns,,,,,,,
23162,πρώτην,πρῶτος,,,,,,,,,,,,,,,,,,,,a-s---fa-,,,,,,,
3098,πρώτης,πρότερος,πρῶτος,,,,,,,,,,,,,,,,,,,a-s---fg-,,,,,,,
25585,πρώτιστα,πρώτιστος,,,,,,,,,,,,,,,,,,,,a-p---na-,,,,,,,
23026,πρώτοις,πρῶτος,,,,,,,,,,,,,,,,,,,,a-p---nd-,,,,,,,
13141,πρώτοισι,πρότερος,πρῶτος,πρῶτος (dat. pl.),,,,,,,,,,,,,,,,,,a-p---md-,,,,,,,
7539,πρώτου,πρότερος,πρῶτος,,,,,,,,,,,,,,,,,,,a-s---mg-,a-s---ng-,,,,,,
24226,πρώτους,πρῶτος,,,,,,,,,,,,,,,,,,,,a-p---mas,,,,,,,
7996,πρώτων,πρότερος,πρῶτος,,,,,,,,,,,,,,,,,,,a-p---fg-,a-p---mg-,a-p---ng-,,,,,
7244,πρώτως,πρώτως,πρῶτος,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
25678,πρώτῃ,πρῶτος,,,,,,,,,,,,,,,,,,,,a-s---fds,,,,,,,
407,πρώτῳ,,πρῶτος,,,,,,,,,,,,,,,,,,,a-s---mds,a-s---mds,a-s---nds,,,,,
8614,πρὶν,πρίν,πρίνα,πρότερος,πρότερος (avv. “prima”),πρὶν,,,,,,,,,,,,,,,,c--------,d--------,,,,,,
23917,πρὸ,πρό,,,,,,,,,,,,,,,,,,,,r--------,,,,,,,
10314,πρὸς,  ,πρός,,,,,,,,,,,,,,,,,,,d--------,r--------,,,,,,
16605,πρᾳότατα,πρᾶος,,,,,,,,,,,,,,,,,,,,a-p---nas,,,,,,,
21204,πρᾳότατος,πρᾶος,,,,,,,,,,,,,,,,,,,,a-s---mns,,,,,,,
14888,πρᾳότερον,πράος,πρᾳος,πρᾶος,,,,,,,,,,,,,,,,,,a-s---nac,,,,,,,
19016,πρᾳότητα,πραότης,,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
1176,πρᾳότητι,πρᾳότης,,,,,,,,,,,,,,,,,,,,n-s---fd-,,,,,,,
19497,πρᾳότητος,πραότης,πρᾳότης,,,,,,,,,,,,,,,,,,,n-s---fg-,,,,,,,
16887,πρᾴως,πραέως,πρᾶος,πρᾷως,,,,,,,,,,,,,,,,,,d--------,,,,,,,
